地区コード(16進),線区コード(16進),駅順コード(16進),会社名,線区名,駅名
2,9e,11,阪急電鉄,宝塚本,豊中
2,9e,13,阪急電鉄,宝塚本,蛍池
2,9e,15,阪急電鉄,宝塚本,石橋
2,9e,17,阪急電鉄,宝塚本,池田
2,9e,19,阪急電鉄,宝塚本,川西能勢口
2,9e,1b,阪急電鉄,宝塚本,雲雀丘花屋敷
2,9e,1d,阪急電鉄,宝塚本,山本
2,9e,1f,阪急電鉄,宝塚本,中山
2,9e,1f,阪急電鉄,宝塚本,中山観音
2,9e,21,阪急電鉄,宝塚本,売布神社
2,9e,23,阪急電鉄,宝塚本,清荒神
2,9e,25,阪急電鉄,宝塚本,宝塚
2,9f,1,阪急電鉄,京都本,梅田
2,9f,5,阪急電鉄,京都本,十三
2,9f,7,阪急電鉄,京都本,南方
2,9f,9,阪急電鉄,京都本,崇禅寺
2,9f,b,阪急電鉄,京都本,淡路
2,9f,d,阪急電鉄,京都本,上新庄
2,9f,f,阪急電鉄,京都本,相川
2,9f,11,阪急電鉄,京都本,正雀
2,9f,12,阪急電鉄,京都本,摂津市
2,9f,14,阪急電鉄,京都本,南茨木
2,9f,16,阪急電鉄,京都本,茨木市
2,9f,18,阪急電鉄,京都本,総持寺
2,9f,1a,阪急電鉄,京都本,富田
2,9f,1d,阪急電鉄,京都本,高槻市
2,9f,20,阪急電鉄,京都本,上牧
2,9f,22,阪急電鉄,京都本,水無瀬
2,9f,24,阪急電鉄,京都本,大山崎
2,9f,26,阪急電鉄,京都本,西山天王山
2,9f,27,阪急電鉄,京都本,長岡天神
2,9f,29,阪急電鉄,京都本,西向日
2,9f,2b,阪急電鉄,京都本,東向日
2,9f,2c,阪急電鉄,京都本,洛西口
2,9f,2d,阪急電鉄,京都本,桂
2,9f,2d,阪急電鉄,京都本,桂
2,9f,2f,阪急電鉄,京都本,西京極
2,9f,31,阪急電鉄,京都本,西院
2,9f,33,阪急電鉄,京都本,大宮
2,9f,35,阪急電鉄,京都本,烏丸
2,9f,37,阪急電鉄,京都本,河原町
2,a0,d,阪急電鉄,伊丹,塚口
2,a0,f,阪急電鉄,伊丹,稲野
2,a0,11,阪急電鉄,伊丹,新伊丹
2,a0,13,阪急電鉄,伊丹,伊丹
2,a1,e,阪急電鉄,今津,今津
2,a1,10,阪急電鉄,今津,阪神国道
2,a1,12,阪急電鉄,今津,西宮北口
2,a1,14,阪急電鉄,今津,門戸厄神
2,a1,16,阪急電鉄,今津,甲東園
2,a1,18,阪急電鉄,今津,仁川
2,a1,1a,阪急電鉄,今津,小林
2,a1,1c,阪急電鉄,今津,逆瀬川
2,a1,1e,阪急電鉄,今津,宝塚南口
2,a1,20,阪急電鉄,今津,宝塚
2,a2,14,阪急電鉄,甲陽,夙川
2,a2,16,阪急電鉄,甲陽,苦楽園口
2,a2,18,阪急電鉄,甲陽,甲陽園
2,a3,15,阪急電鉄,箕面,石橋
2,a3,17,阪急電鉄,箕面,桜井
2,a3,19,阪急電鉄,箕面,牧落
2,a3,1b,阪急電鉄,箕面,箕面
2,a4,7,阪急電鉄,千里,天神橋筋六丁目
2,a4,9,阪急電鉄,千里,柴島
2,a4,b,阪急電鉄,千里,淡路
2,a4,d,阪急電鉄,千里,下新庄
2,a4,f,阪急電鉄,千里,吹田
2,a4,11,阪急電鉄,千里,豊津
2,a4,13,阪急電鉄,千里,関大前
2,a4,15,阪急電鉄,千里,千里山
2,a4,17,阪急電鉄,千里,南千里
2,a4,19,阪急電鉄,千里,山田
2,a4,1b,阪急電鉄,千里,北千里
2,a5,2d,阪急電鉄,嵐山,桂
2,a5,2f,阪急電鉄,嵐山,上桂
2,a5,31,阪急電鉄,嵐山,松尾
2,a5,31,阪急電鉄,嵐山,松尾大社
2,a5,33,阪急電鉄,嵐山,嵐山
2,ab,1,大阪高速鉄道,大阪モノレール,大阪空港
2,ab,3,大阪高速鉄道,大阪モノレール,蛍池
2,ab,5,大阪高速鉄道,大阪モノレール,柴原
2,ab,7,大阪高速鉄道,大阪モノレール,少路
2,ab,9,大阪高速鉄道,大阪モノレール,千里中央
2,ab,b,大阪高速鉄道,大阪モノレール,山田
2,ab,d,大阪高速鉄道,大阪モノレール,万博記念公園
2,ab,f,大阪高速鉄道,大阪モノレール,宇野辺
2,ab,11,大阪高速鉄道,大阪モノレール,南茨木
2,ab,13,大阪高速鉄道,大阪モノレール,沢良宜
2,ab,15,大阪高速鉄道,大阪モノレール,摂津
2,ab,17,大阪高速鉄道,大阪モノレール,南摂津
2,ab,19,大阪高速鉄道,大阪モノレール,大日
2,ab,1b,大阪高速鉄道,大阪モノレール,門真市
2,ac,f,大阪高速鉄道,国際文化公園都市,公園東口
2,ac,11,大阪高速鉄道,国際文化公園都市,阪大病院前
2,ac,13,大阪高速鉄道,国際文化公園都市,豊川
2,ac,15,大阪高速鉄道,国際文化公園都市,彩都西
2,ad,19,能勢電鉄,妙見,川西能勢口
2,ad,1b,能勢電鉄,妙見,絹延橋
2,ad,1d,能勢電鉄,妙見,滝山
2,ad,1f,能勢電鉄,妙見,鶯の森
2,ad,21,能勢電鉄,妙見,鼓滝
2,ad,23,能勢電鉄,妙見,多田
2,ad,25,能勢電鉄,妙見,平野
2,ad,27,能勢電鉄,妙見,一の鳥居
2,ad,29,能勢電鉄,妙見,畦野
2,ad,2b,能勢電鉄,妙見,山下
2,ad,2d,能勢電鉄,妙見,笹部
2,ad,2f,能勢電鉄,妙見,光風台
2,ad,30,能勢電鉄,妙見,ときわ台
2,ad,32,能勢電鉄,妙見,妙見口
2,ae,2b,能勢電鉄,日生,山下
2,ae,2f,能勢電鉄,日生,日生中央
2,b1,1,南海電気鉄道,南海,難波
2,b1,3,南海電気鉄道,南海,今宮戎
2,b1,5,南海電気鉄道,南海,新今宮
2,b1,7,南海電気鉄道,南海,萩ノ茶屋
2,b1,9,南海電気鉄道,南海,天下茶屋
2,b1,b,南海電気鉄道,南海,岸里玉出
2,b1,f,南海電気鉄道,南海,粉浜
2,b1,11,南海電気鉄道,南海,住吉大社
2,b1,13,南海電気鉄道,南海,住ノ江
2,b1,15,南海電気鉄道,南海,七道
2,b1,17,南海電気鉄道,南海,堺
2,b1,19,南海電気鉄道,南海,湊
2,b1,1b,南海電気鉄道,南海,石津川
2,b1,1d,南海電気鉄道,南海,諏訪ノ森
2,b1,1f,南海電気鉄道,南海,浜寺公園
2,b1,21,南海電気鉄道,南海,羽衣
2,b1,23,南海電気鉄道,南海,高石
2,b1,25,南海電気鉄道,南海,北助松
2,b1,27,南海電気鉄道,南海,松ノ浜
2,b1,29,南海電気鉄道,南海,泉大津
2,b1,2b,南海電気鉄道,南海,忠岡
2,b1,2d,南海電気鉄道,南海,春木
2,b1,2f,南海電気鉄道,南海,和泉大宮
2,b1,31,南海電気鉄道,南海,岸和田
2,b1,33,南海電気鉄道,南海,蛸地蔵
2,b1,35,南海電気鉄道,南海,貝塚
2,b1,37,南海電気鉄道,南海,二色浜
2,b1,39,南海電気鉄道,南海,鶴原
2,b1,3b,南海電気鉄道,南海,井原里
2,b1,3d,南海電気鉄道,南海,泉佐野
2,b1,3f,南海電気鉄道,南海,羽倉崎
2,b1,41,南海電気鉄道,南海,吉見ノ里
2,b1,43,南海電気鉄道,南海,岡田浦
2,b1,45,南海電気鉄道,南海,樽井
2,b1,47,南海電気鉄道,南海,尾崎
2,b1,49,南海電気鉄道,南海,鳥取ノ荘
2,b1,4b,南海電気鉄道,南海,箱作
2,b1,4d,南海電気鉄道,南海,淡輪
2,b1,4f,南海電気鉄道,南海,みさき公園
2,b1,51,南海電気鉄道,南海,孝子
2,b1,52,南海電気鉄道,南海,和歌山大学前
2,b1,53,南海電気鉄道,南海,紀ノ川
2,b1,55,南海電気鉄道,南海,和歌山市
2,b1,5d,南海電気鉄道,和歌山港,和歌山港
2,b2,1,南海電気鉄道,汐見橋,汐見橋
2,b2,3,南海電気鉄道,汐見橋,芦原町
2,b2,5,南海電気鉄道,汐見橋,木津川
2,b2,7,南海電気鉄道,汐見橋,津守
2,b2,9,南海電気鉄道,汐見橋,西天下茶屋
2,b2,b,南海電気鉄道,高野,岸里玉出
2,b2,d,南海電気鉄道,高野,帝塚山
2,b2,f,南海電気鉄道,高野,住吉東
2,b2,11,南海電気鉄道,高野,沢ノ町
2,b2,13,南海電気鉄道,高野,我孫子前
2,b2,15,南海電気鉄道,高野,浅香山
2,b2,17,南海電気鉄道,高野,堺東
2,b2,19,南海電気鉄道,高野,三国ヶ丘
2,b2,1b,南海電気鉄道,高野,百舌鳥八幡
2,b2,1d,南海電気鉄道,高野,中百舌鳥
2,b2,1f,南海電気鉄道,高野,白鷺
2,b2,21,南海電気鉄道,高野,初芝
2,b2,23,南海電気鉄道,高野,萩原天神
2,b2,25,南海電気鉄道,高野,北野田
2,b2,27,南海電気鉄道,高野,狭山
2,b2,29,南海電気鉄道,高野,大阪狭山市
2,b2,2b,南海電気鉄道,高野,金剛
2,b2,2d,南海電気鉄道,高野,滝谷
2,b2,2f,南海電気鉄道,高野,千代田
2,b2,31,南海電気鉄道,高野,河内長野
2,b2,33,南海電気鉄道,高野,三日市町
2,b2,34,南海電気鉄道,高野,美加の台
2,b2,35,南海電気鉄道,高野,千早口
2,b2,37,南海電気鉄道,高野,天見
2,b2,39,南海電気鉄道,高野,紀見峠
2,b2,3a,南海電気鉄道,高野,林間田園都市
2,b2,3b,南海電気鉄道,高野,御幸辻
2,b2,3d,南海電気鉄道,高野,橋本
2,b2,3f,南海電気鉄道,高野,紀伊清水
2,b2,41,南海電気鉄道,高野,学文路
2,b2,43,南海電気鉄道,高野,九度山
2,b2,45,南海電気鉄道,高野,高野下
2,b2,47,南海電気鉄道,高野,下古沢
2,b2,49,南海電気鉄道,高野,上古沢
2,b2,4b,南海電気鉄道,高野,紀伊細川
2,b2,4d,南海電気鉄道,高野,紀伊神谷
2,b2,4f,南海電気鉄道,高野,極楽橋
2,b2,51,南海電気鉄道,鋼索,高野山
2,b3,57,南海電気鉄道,貴志川,和歌山
2,b3,6f,南海電気鉄道,貴志川,貴志
2,b4,55,南海電気鉄道,加太,東松江
2,b4,57,南海電気鉄道,加太,中松江
2,b4,59,南海電気鉄道,加太,八幡前
2,b4,5b,南海電気鉄道,加太,西ノ庄
2,b4,5d,南海電気鉄道,加太,二里ヶ浜
2,b4,5f,南海電気鉄道,加太,磯ノ浦
2,b4,61,南海電気鉄道,加太,加太
2,b5,51,南海電気鉄道,多奈川,深日町
2,b5,53,南海電気鉄道,多奈川,深日港
2,b5,55,南海電気鉄道,多奈川,多奈川
2,b6,23,南海電気鉄道,高師浜,伽羅橋
2,b6,25,南海電気鉄道,高師浜,高師浜
2,b7,3,南海電気鉄道,空港,りんくうタウン
2,b7,5,南海電気鉄道,空港,関西空港
2,b8,1,阪堺電気軌道,阪堺,恵美須町
2,b8,15,阪堺電気軌道,阪堺,東粉浜
2,b8,17,阪堺電気軌道,阪堺,住吉
2,b8,19,阪堺電気軌道,阪堺,住吉鳥居前
2,b8,1f,阪堺電気軌道,阪堺,我孫子道
2,b8,29,阪堺電気軌道,阪堺,妙国寺前
2,b8,2b,阪堺電気軌道,阪堺,花田口
2,b8,33,阪堺電気軌道,阪堺,御陵前
2,b8,39,阪堺電気軌道,阪堺,船尾
2,b8,3d,阪堺電気軌道,阪堺,浜寺駅前
2,b9,7,阪堺電気軌道,上町,天王寺駅前
2,b9,15,阪堺電気軌道,上町,帝塚山四丁目
2,b9,17,阪堺電気軌道,上町,神ノ木
2,ba,1d,大阪府都市開発,泉北高速鉄道,中百舌鳥
2,ba,67,大阪府都市開発,泉北高速鉄道,深井
2,ba,6b,大阪府都市開発,泉北高速鉄道,泉ヶ丘
2,ba,6d,大阪府都市開発,泉北高速鉄道,栂・美木多
2,ba,6f,大阪府都市開発,泉北高速鉄道,光明池
2,ba,71,大阪府都市開発,泉北高速鉄道,和泉中央
2,c2,1,水間鉄道,水間,貝塚
2,c2,5,水間鉄道,水間,貝塚市役所前
2,c2,7,水間鉄道,水間,近義の里
2,c2,9,水間鉄道,水間,石才
2,c2,b,水間鉄道,水間,清児
2,c2,d,水間鉄道,水間,名越
2,c2,f,水間鉄道,水間,森
2,c2,11,水間鉄道,水間,三ツ松
2,c2,13,水間鉄道,水間,三ヶ山口
2,c2,15,水間鉄道,水間,水間観音
2,c5,2,京阪電気鉄道,京阪本,淀屋橋
2,c5,4,京阪電気鉄道,京阪本,北浜
2,c5,6,京阪電気鉄道,京阪本,天満橋
2,c5,8,京阪電気鉄道,京阪本,京橋
2,c5,c,京阪電気鉄道,京阪本,野江
2,c5,e,京阪電気鉄道,京阪本,関目
2,c5,10,京阪電気鉄道,京阪本,森小路
2,c5,12,京阪電気鉄道,京阪本,千林
2,c5,14,京阪電気鉄道,京阪本,滝井
2,c5,16,京阪電気鉄道,京阪本,土居
2,c5,18,京阪電気鉄道,京阪本,守口市
2,c5,1a,京阪電気鉄道,京阪本,西三荘
2,c5,1c,京阪電気鉄道,京阪本,門真市
2,c5,1e,京阪電気鉄道,京阪本,古川橋
2,c5,20,京阪電気鉄道,京阪本,大和田
2,c5,22,京阪電気鉄道,京阪本,萱島
2,c5,24,京阪電気鉄道,京阪本,寝屋川市
2,c5,26,京阪電気鉄道,京阪本,香里園
2,c5,28,京阪電気鉄道,京阪本,光善寺
2,c5,2a,京阪電気鉄道,京阪本,枚方公園
2,c5,2c,京阪電気鉄道,京阪本,枚方市
2,c5,30,京阪電気鉄道,京阪本,御殿山
2,c5,32,京阪電気鉄道,京阪本,牧野
2,c5,34,京阪電気鉄道,京阪本,樟葉
2,c5,36,京阪電気鉄道,京阪本,橋本
2,c5,38,京阪電気鉄道,京阪本,八幡市
2,c5,3a,京阪電気鉄道,京阪本,淀
2,c5,3c,京阪電気鉄道,京阪本,中書島
2,c5,40,京阪電気鉄道,京阪本,伏見桃山
2,c5,42,京阪電気鉄道,京阪本,丹波橋
2,c5,44,京阪電気鉄道,京阪本,墨染
2,c5,46,京阪電気鉄道,京阪本,藤森
2,c5,48,京阪電気鉄道,京阪本,深草
2,c5,4c,京阪電気鉄道,京阪本,伏見稲荷
2,c5,4e,京阪電気鉄道,京阪本,鳥羽街道
2,c5,50,京阪電気鉄道,京阪本,東福寺
2,c5,52,京阪電気鉄道,京阪本,七条
2,c5,54,京阪電気鉄道,京阪本,五条
2,c5,54,京阪電気鉄道,京阪本,清水五条
2,c5,56,京阪電気鉄道,京阪本,祇園四条
2,c5,56,京阪電気鉄道,京阪本,四条
2,c5,58,京阪電気鉄道,京阪本,三条
2,c5,5a,京阪電気鉄道,鴨東,丸太町
2,c5,5a,京阪電気鉄道,鴨東,神宮丸太町
2,c5,5c,京阪電気鉄道,鴨東,出町柳
2,c5,c2,京阪電気鉄道,京阪鋼索,八幡市
2,c5,ca,京阪電気鉄道,中之島,なにわ橋
2,c5,cc,京阪電気鉄道,中之島,大江橋
2,c5,ce,京阪電気鉄道,中之島,渡辺橋
2,c5,d0,京阪電気鉄道,中之島,中之島
2,c6,64,京阪電気鉄道,交野,宮之阪
2,c6,66,京阪電気鉄道,交野,星ヶ丘
2,c6,68,京阪電気鉄道,交野,村野
2,c6,6a,京阪電気鉄道,交野,郡津
2,c6,6c,京阪電気鉄道,交野,交野市
2,c6,6e,京阪電気鉄道,交野,河内森
2,c6,70,京阪電気鉄道,交野,私市
2,c7,72,京阪電気鉄道,宇治,観月橋
2,c7,74,京阪電気鉄道,宇治,桃山南口
2,c7,76,京阪電気鉄道,宇治,六地蔵
2,c7,78,京阪電気鉄道,宇治,木幡
2,c7,7a,京阪電気鉄道,宇治,黄檗
2,c7,7c,京阪電気鉄道,宇治,三室戸
2,c7,7e,京阪電気鉄道,宇治,宇治
2,c8,8a,京阪電気鉄道,京津,御陵
2,c8,8c,京阪電気鉄道,京津,京阪山科
2,c8,8e,京阪電気鉄道,京津,四宮
2,c8,90,京阪電気鉄道,京津,追分
2,c8,92,京阪電気鉄道,京津,大谷
2,c8,96,京阪電気鉄道,京津,上栄町
2,c9,98,京阪電気鉄道,石山坂本,浜大津
2,c9,9a,京阪電気鉄道,石山坂本,島ノ関
2,c9,9c,京阪電気鉄道,石山坂本,石場
2,c9,9e,京阪電気鉄道,石山坂本,京阪膳所
2,c9,a0,京阪電気鉄道,石山坂本,錦
2,c9,a2,京阪電気鉄道,石山坂本,膳所本町
2,c9,a4,京阪電気鉄道,石山坂本,中ノ庄
2,c9,a6,京阪電気鉄道,石山坂本,瓦ヶ浜
2,c9,a8,京阪電気鉄道,石山坂本,粟津
2,c9,aa,京阪電気鉄道,石山坂本,京阪石山
2,c9,ac,京阪電気鉄道,石山坂本,唐橋前
2,c9,ae,京阪電気鉄道,石山坂本,石山寺
2,c9,b0,京阪電気鉄道,石山坂本,三井寺
2,c9,b2,京阪電気鉄道,石山坂本,別所
2,c9,b4,京阪電気鉄道,石山坂本,皇子山
2,c9,b6,京阪電気鉄道,石山坂本,近江神宮前
2,c9,b8,京阪電気鉄道,石山坂本,南滋賀
2,c9,ba,京阪電気鉄道,石山坂本,滋賀里
2,c9,be,京阪電気鉄道,石山坂本,穴太
2,c9,c0,京阪電気鉄道,石山坂本,松ノ馬場
2,c9,c2,京阪電気鉄道,石山坂本,坂本
2,ce,1,三岐鉄道,三岐,近鉄富田
2,d1,1,叡山電鉄,叡山,出町柳
2,d1,4,叡山電鉄,叡山,一乗寺
2,d4,4f,神戸電鉄,有馬,湊川
2,d4,52,神戸電鉄,有馬,長田
2,d4,54,神戸電鉄,有馬,丸山
2,d4,56,神戸電鉄,有馬,鵯越
2,d4,5a,神戸電鉄,有馬,鈴蘭台
2,d4,5c,神戸電鉄,有馬,北鈴蘭台
2,d4,5e,神戸電鉄,有馬,山の街
2,d4,60,神戸電鉄,有馬,箕谷
2,d4,62,神戸電鉄,有馬,谷上
2,d4,64,神戸電鉄,有馬,花山
2,d4,66,神戸電鉄,有馬,大池
2,d4,68,神戸電鉄,有馬,神鉄六甲
2,d4,6a,神戸電鉄,有馬,唐櫃台
2,d4,6c,神戸電鉄,有馬,有馬口
2,d4,70,神戸電鉄,有馬,有馬温泉
2,d5,6e,神戸電鉄,三田,五社
2,d5,72,神戸電鉄,三田,岡場
2,d5,74,神戸電鉄,三田,田尾寺
2,d5,76,神戸電鉄,三田,二郎
2,d5,78,神戸電鉄,三田,道場南口
2,d5,7c,神戸電鉄,三田,神鉄道場
2,d5,7e,神戸電鉄,三田,横山
2,d5,80,神戸電鉄,三田,三田本町
2,d5,82,神戸電鉄,三田,三田
2,d5,84,神戸電鉄,公園都市,フラワータウン
2,d5,86,神戸電鉄,公園都市,南ウッディタウン
2,d5,88,神戸電鉄,公園都市,ウッディタウン中央
2,d6,5a,神戸電鉄,粟生,鈴蘭台
2,d6,5c,神戸電鉄,粟生,鈴蘭台西口
2,d6,5d,神戸電鉄,粟生,西鈴蘭台
2,d6,5f,神戸電鉄,粟生,藍那
2,d6,62,神戸電鉄,粟生,木津
2,d6,64,神戸電鉄,粟生,木幡
2,d6,66,神戸電鉄,粟生,栄
2,d6,68,神戸電鉄,粟生,押部谷
2,d6,6a,神戸電鉄,粟生,緑が丘
2,d6,6c,神戸電鉄,粟生,広野ゴルフ場前
2,d6,6e,神戸電鉄,粟生,志染
2,d6,70,神戸電鉄,粟生,恵比須
2,d6,72,神戸電鉄,粟生,三木上の丸
2,d6,74,神戸電鉄,粟生,三木
2,d6,76,神戸電鉄,粟生,大村
2,d6,78,神戸電鉄,粟生,樫山
2,d6,7a,神戸電鉄,粟生,市場
2,d6,7c,神戸電鉄,粟生,小野
2,d6,7e,神戸電鉄,粟生,葉多
2,d6,80,神戸電鉄,粟生,粟生
2,d7,60,北神急行電鉄,北神,新神戸
2,d7,62,北神急行電鉄,北神,谷上
2,d9,50,山陽電気鉄道,本,西代
2,d9,52,山陽電気鉄道,本,板宿
2,d9,54,山陽電気鉄道,本,東須磨
2,d9,56,山陽電気鉄道,本,月見山
2,d9,58,山陽電気鉄道,本,須磨寺
2,d9,59,山陽電気鉄道,本,山陽須磨
2,d9,5b,山陽電気鉄道,本,須磨浦公園
2,d9,5d,山陽電気鉄道,本,山陽塩屋
2,d9,5f,山陽電気鉄道,本,滝の茶屋
2,d9,61,山陽電気鉄道,本,東垂水
2,d9,63,山陽電気鉄道,本,山陽垂水
2,d9,65,山陽電気鉄道,本,霞ヶ丘
2,d9,67,山陽電気鉄道,本,舞子公園
2,d9,69,山陽電気鉄道,本,西舞子
2,d9,6b,山陽電気鉄道,本,大蔵谷
2,d9,6c,山陽電気鉄道,本,人丸前
2,d9,6e,山陽電気鉄道,本,山陽明石
2,d9,70,山陽電気鉄道,本,西新町
2,d9,72,山陽電気鉄道,本,林崎松江海岸
2,d9,74,山陽電気鉄道,本,藤江
2,d9,76,山陽電気鉄道,本,中八木
2,d9,78,山陽電気鉄道,本,江井ヶ島
2,d9,7a,山陽電気鉄道,本,西江井ヶ島
2,d9,7c,山陽電気鉄道,本,山陽魚住
2,d9,7e,山陽電気鉄道,本,東二見
2,d9,7f,山陽電気鉄道,本,西二見
2,d9,80,山陽電気鉄道,本,播磨町
2,d9,82,山陽電気鉄道,本,別府
2,d9,84,山陽電気鉄道,本,浜の宮
2,d9,86,山陽電気鉄道,本,尾上の松
2,d9,88,山陽電気鉄道,本,高砂
2,d9,8a,山陽電気鉄道,本,荒井
2,d9,8c,山陽電気鉄道,本,伊保
2,d9,8e,山陽電気鉄道,本,山陽曽根
2,d9,90,山陽電気鉄道,本,大塩
2,d9,92,山陽電気鉄道,本,的形
2,d9,94,山陽電気鉄道,本,八家
2,d9,96,山陽電気鉄道,本,白浜の宮
2,d9,98,山陽電気鉄道,本,妻鹿
2,d9,9a,山陽電気鉄道,本,飾磨
2,d9,9c,山陽電気鉄道,本,亀山
2,d9,9e,山陽電気鉄道,本,手柄
2,d9,a0,山陽電気鉄道,本,山陽姫路
2,da,9c,山陽電気鉄道,網干,西飾磨
2,da,9e,山陽電気鉄道,網干,夢前川
2,da,a0,山陽電気鉄道,網干,広畑
2,da,a2,山陽電気鉄道,網干,山陽天満
2,da,a4,山陽電気鉄道,網干,平松
2,da,a6,山陽電気鉄道,網干,山陽網干
2,de,1,北大阪急行電鉄,南北,江坂
2,de,2,北大阪急行電鉄,南北,緑地公園
2,de,4,北大阪急行電鉄,南北,桃山台
2,de,5,北大阪急行電鉄,南北,千里中央
2,e3,1,近畿日本鉄道,南大阪,大阪阿部野橋
2,e3,2,近畿日本鉄道,南大阪,河堀口
2,e3,3,近畿日本鉄道,南大阪,北田辺
2,e3,4,近畿日本鉄道,南大阪,今川
2,e3,5,近畿日本鉄道,南大阪,針中野
2,e3,6,近畿日本鉄道,南大阪,矢田
2,e3,8,近畿日本鉄道,南大阪,河内天美
2,e3,9,近畿日本鉄道,南大阪,布忍
2,e3,a,近畿日本鉄道,南大阪,高見ノ里
2,e3,b,近畿日本鉄道,南大阪,河内松原
2,e3,d,近畿日本鉄道,南大阪,恵我ノ荘
2,e3,e,近畿日本鉄道,南大阪,高鷲
2,e3,f,近畿日本鉄道,南大阪,藤井寺
2,e3,11,近畿日本鉄道,南大阪,土師ノ里
2,e3,12,近畿日本鉄道,南大阪,道明寺
2,e3,14,近畿日本鉄道,南大阪,古市
2,e3,16,近畿日本鉄道,南大阪,駒ヶ谷
2,e3,18,近畿日本鉄道,南大阪,上ノ太子
2,e3,1c,近畿日本鉄道,南大阪,二上山
2,e3,1d,近畿日本鉄道,南大阪,二上神社口
2,e3,1f,近畿日本鉄道,南大阪,当麻寺
2,e3,20,近畿日本鉄道,南大阪,磐城
2,e3,21,近畿日本鉄道,南大阪,尺土
2,e3,23,近畿日本鉄道,南大阪,高田市
2,e3,24,近畿日本鉄道,南大阪,浮孔
2,e3,25,近畿日本鉄道,南大阪,坊城
2,e3,27,近畿日本鉄道,南大阪,橿原神宮西口
2,e3,28,近畿日本鉄道,南大阪,橿原神宮前
2,e3,29,近畿日本鉄道,吉野,岡寺
2,e3,2a,近畿日本鉄道,吉野,飛鳥
2,e3,2c,近畿日本鉄道,吉野,壺阪山
2,e3,2e,近畿日本鉄道,吉野,市尾
2,e3,30,近畿日本鉄道,吉野,葛
2,e3,32,近畿日本鉄道,吉野,吉野口
2,e3,34,近畿日本鉄道,吉野,薬水
2,e3,36,近畿日本鉄道,吉野,福神
2,e3,38,近畿日本鉄道,吉野,大阿太
2,e3,3a,近畿日本鉄道,吉野,下市口
2,e3,3c,近畿日本鉄道,吉野,越部
2,e3,3e,近畿日本鉄道,吉野,六田
2,e3,40,近畿日本鉄道,吉野,大和上市
2,e3,41,近畿日本鉄道,吉野,吉野神宮
2,e3,42,近畿日本鉄道,吉野,吉野
2,e4,3,近畿日本鉄道,道明寺,柏原南口
2,e4,4,近畿日本鉄道,道明寺,柏原
2,e5,4,近畿日本鉄道,長野,喜志
2,e5,6,近畿日本鉄道,長野,富田林
2,e5,7,近畿日本鉄道,長野,富田林西口
2,e5,8,近畿日本鉄道,長野,川西
2,e5,9,近畿日本鉄道,長野,滝谷不動
2,e5,b,近畿日本鉄道,長野,汐ノ宮
2,e5,d,近畿日本鉄道,長野,河内長野
2,e6,3,近畿日本鉄道,御所,近鉄新庄
2,e6,4,近畿日本鉄道,御所,忍海
2,e6,5,近畿日本鉄道,御所,近鉄御所
2,e7,1,近畿日本鉄道,難波,近鉄難波
2,e7,1,近畿日本鉄道,難波,大阪難波
2,e7,1,近畿日本鉄道,難波,大阪難波
2,e7,2,近畿日本鉄道,難波,近鉄日本橋
2,e7,3,近畿日本鉄道,大阪,上本町
2,e7,3,近畿日本鉄道,大阪,大阪上本町
2,e7,3,近畿日本鉄道,大阪,大阪上本町
2,e7,4,近畿日本鉄道,大阪,鶴橋
2,e7,6,近畿日本鉄道,大阪,今里
2,e7,7,近畿日本鉄道,大阪,布施
2,e7,8,近畿日本鉄道,大阪,俊徳道
2,e7,9,近畿日本鉄道,大阪,長瀬
2,e7,a,近畿日本鉄道,大阪,弥刀
2,e7,b,近畿日本鉄道,大阪,久宝寺口
2,e7,c,近畿日本鉄道,大阪,近鉄八尾
2,e7,e,近畿日本鉄道,大阪,河内山本
2,e7,f,近畿日本鉄道,大阪,高安
2,e7,10,近畿日本鉄道,大阪,恩智
2,e7,11,近畿日本鉄道,大阪,法善寺
2,e7,12,近畿日本鉄道,大阪,堅下
2,e7,13,近畿日本鉄道,大阪,安堂
2,e7,15,近畿日本鉄道,大阪,河内国分
2,e7,16,近畿日本鉄道,大阪,大阪教育大前
2,e7,18,近畿日本鉄道,大阪,関屋
2,e7,1a,近畿日本鉄道,大阪,二上
2,e7,1b,近畿日本鉄道,大阪,近鉄下田
2,e7,1c,近畿日本鉄道,大阪,五位堂
2,e7,1e,近畿日本鉄道,大阪,築山
2,e7,1f,近畿日本鉄道,大阪,大和高田
2,e7,21,近畿日本鉄道,大阪,松塚
2,e7,22,近畿日本鉄道,大阪,真菅
2,e7,24,近畿日本鉄道,大阪,大和八木
2,e7,26,近畿日本鉄道,大阪,耳成
2,e7,27,近畿日本鉄道,大阪,大福
2,e7,28,近畿日本鉄道,大阪,桜井
2,e7,2a,近畿日本鉄道,大阪,大和朝倉
2,e7,2d,近畿日本鉄道,大阪,長谷寺
2,e7,30,近畿日本鉄道,大阪,榛原
2,e7,35,近畿日本鉄道,大阪,室生口大野
2,e7,37,近畿日本鉄道,大阪,三本松
2,e7,3a,近畿日本鉄道,大阪,赤目口
2,e7,3d,近畿日本鉄道,大阪,名張
2,e7,3f,近畿日本鉄道,大阪,桔梗が丘
2,e7,42,近畿日本鉄道,大阪,美旗
2,e7,44,近畿日本鉄道,大阪,伊賀神戸
2,e7,46,近畿日本鉄道,大阪,青山町
